,BioSample,SRA,bin_amoxicillin-clavulanic acid,mic_amoxicillin-clavulanic acid,bin_ampicillin,mic_ampicillin,bin_azithromycin,mic_azithromycin,bin_cefoxitin,mic_cefoxitin,bin_ceftiofur,mic_ceftiofur,bin_ceftriaxone,mic_ceftriaxone,bin_chloramphenicol,mic_chloramphenicol,bin_ciprofloxacin,mic_ciprofloxacin,bin_gentamicin,mic_gentamicin,bin_kanamycin,mic_kanamycin,bin_nalidixic acid,mic_nalidixic acid,bin_streptomycin,mic_streptomycin,bin_sulfisoxazole,mic_sulfisoxazole,bin_tetracycline,mic_tetracycline,bin_trimethoprim-sulfamethoxazole,mic_trimethoprim-sulfamethoxazole,CFSAN,bin_amikacin,mic_amikacin,bin_sulfamethoxazole,mic_sulfamethoxazole,bin_meropenem,mic_meropenem,EDLB-CDC,bin_colistin,mic_colistin,bin_tigecycline,mic_tigecycline,bin_imipenem,mic_imipenem,bin_nitrofurantoin,mic_nitrofurantoin,bin_cefuroxime,mic_cefuroxime,bin_cefepime,mic_cefepime,bin_ertapenem,mic_ertapenem,bin_amoxicillin,mic_amoxicillin,bin_ticarcillin,mic_ticarcillin,bin_cefalotin,mic_cefalotin,bin_cefotaxime,mic_cefotaxime,bin_sulfonamide,mic_sulfonamide,bin_ceftazidime,mic_ceftazidime,bin_ampicillin-sulbactam,mic_ampicillin-sulbactam,bin_doripenem,mic_doripenem,bin_levofloxacin,mic_levofloxacin,bin_piperacillin-tazobactam,mic_piperacillin-tazobactam,bin_cefazolin,mic_cefazolin,bin_tobramycin,mic_tobramycin,bin_moxifloxacin,mic_moxifloxacin,bin_aztreonam,mic_aztreonam,bin_ceftazidime-avibactam,mic_ceftazidime-avibactam,bin_ceftolozane-tazobactam,mic_ceftolozane-tazobactam,bin_erythromycin,mic_erythromycin,bin_minocycline,mic_minocycline,bin_polymyxin B,mic_polymyxin B
2267,SAMN02782516,SRS663297,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,1.0,32.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,SAMN02782515,SRS663352,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,1.0,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,0.0,4.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,SAMN02782514,SRS663364,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,0.0,4.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,SAMN02782513,SRS663330,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,2.0,0.0,32.0,0.0,64.0,0.0,4.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,SAMN02782512,SRS663295,0.0,2.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,0.0,16.0,1.0,32.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,SAMN02782511,SRS663340,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,128.0,0.0,4.0,0.0,0.125,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,SAMN02782510,SRS663291,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,SAMN02782509,SRS663356,0.0,1.0,0.0,1.0,,,0.0,1.0,0.0,0.25,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,2.0,0.0,32.0,0.0,64.0,0.0,4.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,SAMN02782508,SRS663342,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,SAMN02782507,SRS663359,0.0,1.0,0.0,2.0,,,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,8.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,SAMN02782506,SRS679363,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,1.0,64.0,0.0,64.0,1.0,32.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,SAMN02782505,SRS679407,0.0,1.0,0.0,1.0,,,0.0,4.0,0.0,1.0,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,1.0,64.0,0.0,64.0,1.0,32.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,SAMN02782504,SRS679313,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,16.0,0.0,4.0,1.0,64.0,0.0,64.0,1.0,32.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,SAMN02782503,SRS679424,0.0,1.0,0.0,1.0,,,0.0,4.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,0.0,4.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,SAMN02782502,SRS679482,0.0,1.0,0.0,1.0,,,0.0,8.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,0.0,4.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,SAMN02782501,SRS679454,0.0,1.0,0.0,1.0,,,0.0,8.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,0.0,4.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,SAMN02782500,SRS679289,0.0,2.0,0.0,1.0,,,0.0,8.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,0.0,4.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,SAMN02782499,SRS679453,0.0,1.0,0.0,1.0,,,0.0,4.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,0.0,4.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,SAMN02782498,SRS679481,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,SAMN02782497,SRS679468,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,SAMN02782496,SRS679299,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,16.0,0.0,4.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,SAMN02782495,SRS679327,1.0,32.0,1.0,32.0,,,1.0,32.0,1.0,8.0,1.0,32.0,1.0,32.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,2.0,1.0,64.0,1.0,256.0,1.0,32.0,1.0,4.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,SAMN02782494,SRS679417,0.0,2.0,0.0,2.0,,,0.0,2.0,0.0,1.0,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,1.0,64.0,0.0,32.0,1.0,32.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,SAMN02782493,SRS679345,1.0,32.0,1.0,32.0,,,1.0,32.0,1.0,8.0,1.0,8.0,1.0,32.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,1.0,64.0,1.0,256.0,1.0,32.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,SAMN02782492,SRS679387,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,32.0,1.0,32.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,SAMN02782491,SRS679283,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,SAMN02782490,SRS679491,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,1.0,0.0,0.25,0.0,4.0,0.0,0.015,0.0,1.0,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,0.0,4.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,SAMN02782489,SRS679406,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,SAMN02782488,SRS679490,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,0.125,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,SAMN02782487,SRS679302,0.0,1.0,0.0,1.0,,,0.0,4.0,0.0,1.0,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,1.0,64.0,0.0,64.0,1.0,32.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,SAMN02782486,SRS679466,,16.0,1.0,32.0,,,0.0,8.0,0.0,2.0,0.0,0.25,,16.0,0.0,0.03,0.0,0.25,1.0,64.0,0.0,8.0,1.0,64.0,1.0,256.0,0.0,4.0,0.0,0.25,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,SAMN02782485,SRS679358,,16.0,1.0,32.0,,,0.0,4.0,0.0,2.0,0.0,0.25,,16.0,0.0,0.03,1.0,16.0,,32.0,0.0,8.0,0.0,32.0,1.0,256.0,0.0,4.0,0.0,0.5,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,SAMN02782484,SRS679352,1.0,32.0,1.0,32.0,,,1.0,32.0,1.0,8.0,1.0,16.0,0.0,4.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,1.0,256.0,1.0,32.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,SAMN02782483,SRS679351,,16.0,1.0,32.0,,,0.0,4.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,1.0,16.0,1.0,64.0,0.0,4.0,1.0,64.0,1.0,256.0,1.0,32.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,SAMN02782482,SRS679326,0.0,8.0,1.0,32.0,,,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,1.0,16.0,0.0,8.0,0.0,4.0,0.0,32.0,1.0,256.0,1.0,32.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,SAMN02782481,SRS679286,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,1.0,64.0,0.0,64.0,1.0,32.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,SAMN02782480,SRS679343,1.0,32.0,1.0,32.0,,,1.0,32.0,1.0,8.0,1.0,32.0,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,1.0,256.0,1.0,32.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,SAMN02782479,SRS679292,1.0,32.0,1.0,32.0,,,1.0,32.0,1.0,8.0,1.0,16.0,0.0,2.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,2.0,1.0,64.0,0.0,16.0,1.0,32.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,SAMN02782478,SRS679300,1.0,32.0,1.0,32.0,,,1.0,32.0,1.0,8.0,1.0,16.0,0.0,8.0,0.0,0.015,0.0,0.5,1.0,64.0,0.0,4.0,1.0,64.0,0.0,64.0,1.0,32.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,SAMN02782477,SRS679281,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,1.0,64.0,0.0,4.0,1.0,64.0,0.0,32.0,1.0,32.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,SAMN02782476,SRS679401,1.0,32.0,1.0,32.0,,,1.0,32.0,1.0,8.0,1.0,16.0,0.0,4.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,1.0,64.0,0.0,64.0,1.0,32.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,SAMN02782475,SRS679485,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,1.0,64.0,0.0,64.0,1.0,32.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,SAMN02782474,SRS679306,,16.0,1.0,32.0,,,0.0,4.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,1.0,16.0,1.0,64.0,0.0,4.0,1.0,64.0,1.0,256.0,0.0,4.0,0.0,0.25,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,SAMN02782473,SRS679414,,16.0,1.0,32.0,,,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,,8.0,1.0,64.0,0.0,4.0,1.0,64.0,1.0,256.0,0.0,4.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,SAMN02782472,SRS679497,0.0,1.0,0.0,1.0,,,0.0,4.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,1.0,16.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,SAMN02782471,SRS679452,1.0,32.0,1.0,32.0,,,1.0,32.0,1.0,8.0,1.0,16.0,0.0,4.0,0.0,0.015,0.0,1.0,0.0,8.0,0.0,4.0,1.0,64.0,0.0,64.0,1.0,32.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,SAMN02782470,SRS679434,1.0,32.0,1.0,32.0,,,1.0,32.0,1.0,8.0,1.0,8.0,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,1.0,64.0,0.0,64.0,1.0,32.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,SAMN02782469,SRS679318,1.0,32.0,1.0,32.0,,,1.0,32.0,1.0,8.0,1.0,16.0,0.0,4.0,0.0,0.015,0.0,0.25,1.0,64.0,0.0,4.0,0.0,32.0,1.0,256.0,1.0,32.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,SAMN02782468,SRS679329,0.0,2.0,0.0,1.0,,,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,1.0,64.0,0.0,4.0,1.0,64.0,0.0,64.0,1.0,32.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,SAMN02782467,SRS679399,0.0,1.0,0.0,1.0,,,0.0,4.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,1.0,16.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,SAMN02782466,SRS679464,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,0.0,32.0,1.0,32.0,0.0,0.125,,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,SAMN02782465,SRS679350,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,1.0,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,,8.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,SAMN02777840,SRS852727,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,0.0,4.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,SAMN02777839,SRS852749,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,0.0,4.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,SAMN02777838,SRS1164398,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,0.0,4.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,SAMN02777837,SRS1164396,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,,8.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,SAMN02777836,SRS1164397,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,,8.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,SAMN02777835,SRS1164393,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,1.0,16.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,SAMN02777834,SRS852779,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,,8.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,SAMN02777833,SRS1164394,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,,8.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,SAMN02777832,SRS1164395,0.0,1.0,0.0,1.0,,,0.0,4.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,64.0,1.0,16.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,SAMN02777831,SRS1164391,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,1.0,256.0,1.0,16.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,SAMN02777830,SRS1164392,0.0,1.0,0.0,2.0,,,0.0,4.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,2.0,0.0,32.0,0.0,64.0,,8.0,0.0,0.125,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,SAMN02777829,SRS852771,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,0.5,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.25,1.0,64.0,0.0,4.0,0.0,32.0,1.0,256.0,1.0,32.0,0.0,0.125,,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,SAMN02777828,SRS1171638,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,1.0,1.0,64.0,0.0,4.0,0.0,32.0,1.0,256.0,1.0,32.0,0.0,0.125,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,SAMN02777827,SRS852773,0.0,1.0,0.0,1.0,,,0.0,1.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,1.0,256.0,1.0,32.0,0.0,0.125,,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
